snapshot_date,rank,name,symbol,market_cap,price,circulating,volume_24h
2021-01-18,45,SUSHISushiSwap,SUSHI,"$950,704,078.37",$7.4715,"127,244,443 SUSHI *","$604,741,192.60"
2021-01-18,25,CROCrypto.com Coin,CRO,"$1,935,678,817.31",$0.08508,"22,751,598,172 CRO *","$73,633,836.15"
2021-01-18,50,GRTThe Graph,GRT,"$771,730,899.18",$0.6195,"1,245,666,867 GRT *","$771,380,829.09"
2021-01-18,34,BUSDBinance USD,BUSD,"$1,151,750,205.33",$0.9999,"1,151,865,392 BUSD *","$1,607,002,623.13"
2021-01-18,33,DOGEDogecoin,DOGE,"$1,173,880,969.78",$0.009171,"127,997,773,252 DOGE","$205,025,648.02"
2021-01-18,32,DASHDash,DASH,"$1,282,897,708.24",$129.24,"9,926,589 DASH","$810,244,066.01"
2021-01-18,26,NEONeo,NEO,"$1,912,546,471.71",$27.11,"70,538,831 NEO *","$1,646,875,433.98"
2021-01-18,30,MIOTAIOTA,MIOTA,"$1,322,662,773.84",$0.4759,"2,779,530,283 MIOTA *","$78,156,653.10"
2021-01-18,29,DAIDai,DAI,"$1,402,949,912.67",$1.0009,"1,401,748,940 DAI *","$235,553,947.66"
2021-01-18,28,MKRMaker,MKR,"$1,418,243,360.06","$1,424.22","995,803 MKR *","$151,907,477.01"
2021-01-18,27,SNXSynthetix,SNX,"$1,787,170,192.50",$15.56,"114,841,533 SNX *","$168,624,142.15"
2021-01-18,36,YFIyearn.finance,YFI,"$1,139,937,369.00","$38,037.48","29,969 YFI *","$926,909,849.42"
2021-01-18,13,WBTCWrapped Bitcoin,WBTC,"$4,059,710,711.14","$36,615.97","110,873WBTC*","$144,620,089.62"
2021-01-18,35,CELCelsius,CEL,"$1,144,037,697.52",$4.7895,"238,863,520 CEL","$15,925,709.93"
2021-01-18,37,ZECZcash,ZEC,"$1,138,792,219.52",$104.10,"10,939,694 ZEC","$992,810,327.85"
2021-01-18,31,LEOUNUS SED LEO,LEO,"$1,328,880,247.92",$1.3295,"999,498,893 LEO *","$16,808,264.35"
2021-01-18,39,FILFilecoin,FIL,"$1,057,956,305.47",$23.73,"44,584,205 FIL","$351,317,651.10"
2021-01-18,40,FTTFTX Token,FTT,"$1,009,556,200.11",$10.70,"94,346,958 FTT *","$32,265,680.16"
2021-01-18,41,COMPCompound,COMP,"$1,003,254,470.40",$225.59,"4,447,208 COMP *","$244,411,513.14"
2021-01-18,42,REVRevain,REV,"$994,762,402.90",$0.01169,"85,061,485,690 REV *","$6,136,498.39"
2021-01-18,43,SOLSolana,SOL,"$994,045,884.35",$3.7955,"261,900,137 SOL *","$70,601,712.77"
2021-01-18,44,AVAXAvalanche,AVAX,"$977,221,720.29",$12.70,"76,937,055 AVAX","$144,213,431.95"
2021-01-18,46,KSMKusama,KSM,"$925,677,279.45",$109.29,"8,470,098 KSM *","$215,450,896.41"
2021-01-18,24,VETVeChain,VET,"$1,970,265,181.90",$0.03063,"64,315,576,989 VET *","$464,800,968.25"
2021-01-18,47,ETCEthereum Classic,ETC,"$895,553,829.23",$7.6995,"116,313,299 ETC","$1,092,338,047.84"
2021-01-18,38,HTHuobi Token,HT,"$1,118,224,784.73",$5.7809,"193,433,525 HT *","$295,876,656.93"
2021-01-18,87,PAXPaxos Standard,PAX,"$245,311,015.93",$1.0015,"244,951,954 PAX *","$142,426,045.46"
2021-01-18,78,QTUMQtum,QTUM,"$321,488,030.54",$3.2950,"97,567,036 QTUM *","$691,291,295.07"
2021-01-18,53,EGLDElrond,EGLD,"$659,862,898.26",$39.51,"16,702,654 EGLD","$56,935,788.39"
2021-01-18,54,HEDGHedgeTrade,HEDG,"$666,356,812.27",$1.9108,"348,731,468 HEDG *","$643,656.84"
2021-01-18,55,UMAUMA,UMA,"$613,372,317.33",$11.03,"55,632,665 UMA *","$34,953,985.06"
2021-01-18,56,OMGOMG Network,OMG,"$583,204,338.44",$4.1585,"140,245,398 OMG *","$965,640,262.99"
2021-01-18,57,ONTOntology,ONT,"$573,109,442.31",$0.7114,"805,646,909 ONT *","$265,462,400.17"
2021-01-18,58,RENRen,REN,"$525,384,179.94",$0.5937,"884,917,287 REN *","$172,470,417.17"
2021-01-18,74,STXBlockstack,STX,"$355,754,566.59",$0.4809,"739,781,894 STX","$4,662,484.17"
2021-01-18,60,RENBTCrenBTC,RENBTC,"$482,694,356.56","$36,573.79","13,198 RENBTC *","$52,812,228.34"
2021-01-18,62,NEARNEAR Protocol,NEAR,"$474,341,032.83",$2.4089,"196,911,019 NEAR *","$43,885,424.96"
2021-01-18,59,LRCLoopring,LRC,"$500,203,252.97",$0.4134,"1,209,908,772 LRC *","$79,908,126.13"
2021-01-18,64,RSRReserve Rights,RSR,"$442,571,806.31",$0.04733,"9,349,999,000 RSR *","$400,418,248.57"
2021-01-18,70,LUNATerra,LUNA,"$387,741,529.17",$0.7998,"484,827,059 LUNA *","$12,917,174.64"
2021-01-18,65,HBARHedera Hashgraph,HBAR,"$436,759,657.13",$0.06446,"6,775,486,035 HBAR *","$55,264,914.91"
2021-01-18,72,NEXONexo,NEXO,"$380,881,163.58",$0.6801,"560,000,011 NEXO *","$7,817,657.44"
2021-01-18,71,DGBDigiByte,DGB,"$381,869,964.81",$0.02737,"13,952,748,938 DGB","$17,471,600.24"
2021-01-18,73,BTTBitTorrent,BTT,"$366,210,809.41",$0.0003699,"989,979,296,280 BTT *","$129,917,684.60"
2021-01-18,69,OKBOKB,OKB,"$394,892,319.60",$6.5815,"60,000,000 OKB *","$167,950,475.41"
2021-01-18,68,TUSDTrueUSD,TUSD,"$416,557,402.22",$1.0005,"416,356,856 TUSD *","$89,506,332.70"
2021-01-18,67,BATBasic Attention Token,BAT,"$418,959,350.50",$0.2828,"1,481,298,565 BAT *","$262,409,937.68"
2021-01-18,66,ICXICON,ICX,"$433,112,063.79",$0.7426,"583,210,996 ICX *","$95,601,268.75"
2021-01-18,89,QNTQuant,QNT,"$227,654,566.59",$18.86,"12,072,738 QNT *","$4,407,551.01"
2021-01-18,52,ALGOAlgorand,ALGO,"$686,427,451.40",$0.5661,"1,212,555,070 ALGO","$261,142,096.85"
2021-01-18,63,ZRX0x,ZRX,"$438,110,767.94",$0.584,"750,237,563 ZRX *","$128,076,964.64"
2021-01-18,61,NANONano,NANO,"$479,063,764.54",$3.5953,"133,248,297 NANO *","$83,208,042.48"
2021-01-18,80,EWTEnergy Web Token,EWT,"$284,279,691.42",$9.4564,"30,062,138 EWT *","$1,571,689.51"
2021-01-18,75,IOSTIOST,IOST,"$328,693,942.85",$0.02007,"16,374,175,762 IOST *","$370,717,469.07"
2021-01-18,81,CHSBSwissBorg,CHSB,"$281,847,942.88",$0.3027,"931,254,656 CHSB *","$1,653,007.32"
2021-01-18,82,HUSDHUSD,HUSD,"$282,000,528.85",$1.0008,"281,767,317 HUSD *","$51,582,891.30"
2021-01-18,83,CELOCelo,CELO,"$279,163,355.53",$2.2432,"124,447,717 CELO *","$18,052,485.09"
2021-01-18,84,KNCKyber Network,KNC,"$268,197,418.49",$1.3322,"201,317,421 KNC *","$99,856,643.85"
2021-01-18,85,VGXVoyager Token,VGX,"$265,518,998.63",$1.1944,"222,295,208 VGX *","$10,161,200.13"
2021-01-18,86,BTCBBitcoin BEP2,BTCB,"$252,481,312.27","$35,962.61","7,021 BTCB *","$2,048,547.31"
2021-01-18,100,ABBCABBC Coin,ABBC,"$189,385,492.37",$0.2233,"848,013,813 ABBC","$37,865,480.29"
2021-01-18,88,OCEANOcean Protocol,OCEAN,"$236,826,841.05",$0.5652,"419,026,837 OCEAN *","$56,527,208.38"
2021-01-18,90,REPAugur,REP,"$223,996,532.40",$20.36,"11,000,000 REP *","$27,121,105.10"
2021-01-18,76,RUNETHORChain,RUNE,"$327,681,154.31",$2.0683,"158,432,088 RUNE *","$24,542,016.50"
2021-01-18,79,CRVCurve DAO Token,CRV,"$308,090,342.12",$1.5996,"192,604,254 CRV *","$297,154,810.72"
2021-01-18,92,SCSiacoin,SC,"$220,130,752.58",$0.004857,"45,320,872,992 SC","$13,359,185.04"
2021-01-18,91,BTGBitcoin Gold,BTG,"$220,856,081.71",$12.61,"17,513,924 BTG","$23,787,743.51"
2021-01-18,51,DCRDecred,DCR,"$692,118,191.92",$55.36,"12,501,340 DCR","$11,301,808.79"
2021-01-18,99,USTTerraUSD,UST,"$194,823,717.61",$1.0023,"194,367,969 UST","$8,070,500.79"
2021-01-18,98,SNTStatus,SNT,"$198,299,586.83",$0.05714,"3,470,483,788 SNT *","$38,630,429.74"
2021-01-18,97,ENJEnjin Coin,ENJ,"$201,388,563.66",$0.2447,"823,130,411 ENJ *","$116,764,984.15"
2021-01-18,77,ZENHorizen,ZEN,"$325,395,058.95",$30.50,"10,667,544 ZEN","$64,755,053.25"
2021-01-18,95,NXMNXM,NXM,"$204,842,748.79",$33.41,"6,131,120 NXM *","$17,480,036.78"
2021-01-18,94,XVGVerge,XVG,"$216,646,615.33",$0.01319,"16,421,141,143 XVG","$17,203,621.08"
2021-01-18,93,AMPLAmpleforth,AMPL,"$216,724,367.89",$1.0935,"198,199,715 AMPL *","$16,089,282.23"
2021-01-18,96,BANDBand Protocol,BAND,"$203,422,258.67",$9.9259,"20,494,033 BAND *","$179,196,681.78"
2021-01-25,9,BCHBitcoin Cash,BCH,"$8,084,874,484.48",$433.80,"18,637,225BCH","$5,168,935,996.14"
2021-01-25,2,ETHEthereum,ETH,"$151,516,304,275.35","$1,324.41","114,402,457ETH","$43,565,777,745.19"
2021-01-25,3,USDTTether,USDT,"$24,915,669,100.03",$0.9999,"24,916,394,865USDT*","$101,158,851,199.77"
2021-01-25,4,DOTPolkadot,DOT,"$15,598,550,884.44",$17.25,"904,239,965DOT*","$3,351,498,659.02"
2021-01-25,5,XRPXRP,XRP,"$12,217,714,233.21",$0.2691,"45,404,028,640XRP*","$2,925,493,997.19"
2021-01-25,6,ADACardano,ADA,"$10,699,148,305.53",$0.3439,"31,112,484,646ADA","$2,339,817,092.42"
2021-01-25,1,BTCBitcoin,BTC,"$602,350,097,075.44","$32,366.39","18,610,356BTC","$59,897,054,837.94"
2021-01-25,7,LINKChainlink,LINK,"$9,475,123,979.99",$23.54,"402,509,556LINK*","$3,740,983,054.25"
2021-01-25,8,LTCLitecoin,LTC,"$9,120,218,856.20",$137.44,"66,355,793LTC","$6,344,860,290.46"
2021-01-25,10,BNBBinance Coin,BNB,"$6,432,226,784.11",$41.62,"154,532,785BNB*","$507,172,505.42"
2021-01-25,16,AAVEAave,AAVE,"$3,066,479,750.69",$249.74,"12,278,508AAVE*","$1,081,208,271.03"
2021-01-25,23,VETVeChain,VET,"$1,920,786,485.67",$0.02987,"64,315,576,989 VET *","$325,266,055.63"
2021-01-25,13,WBTCWrapped Bitcoin,WBTC,"$3,724,349,612.63","$32,337.59","115,171WBTC*","$257,151,172.53"
2021-01-25,14,BSVBitcoin SV,BSV,"$3,387,311,919.95",$181.77,"18,635,058BSV","$1,009,438,243.11"
2021-01-25,15,UNIUniswap,UNI,"$3,252,431,411.73",$11.35,"286,502,012UNI*","$4,870,764,024.03"
2021-01-25,17,EOSEOS,EOS,"$2,494,135,081.18",$2.6539,"939,785,930EOS*","$2,007,252,390.34"
2021-01-25,18,XMRMonero,XMR,"$2,445,225,277.09",$137.20,"17,822,705XMR","$981,919,976.65"
2021-01-25,19,XTZTezos,XTZ,"$2,217,398,124.68",$2.9259,"757,864,529XTZ*","$407,715,140.95"
2021-01-25,20,TRXTRON,TRX,"$2,118,135,293.61",$0.02956,"71,659,657,369TRX*","$1,443,220,944.10"
2021-01-25,21,THETATHETA,THETA,"$2,084,118,855.38",$2.0841,"1,000,000,000 THETA *","$220,065,707.15"
2021-01-25,11,XLMStellar,XLM,"$5,792,995,006.46",$0.2622,"22,095,601,011XLM*","$713,468,708.50"
2021-01-25,12,USDCUSD Coin,USDC,"$5,471,135,512.18",$1.0000,"5,470,893,621USDC*","$1,637,162,641.35"
2021-01-25,50,DCRDecred,DCR,"$729,860,570.86",$58.26,"12,527,716 DCR","$25,893,399.34"
2021-01-25,22,XEMNEM,XEM,"$2,002,999,364.64",$0.2226,"8,999,999,999 XEM *","$74,071,843.22"
2021-01-25,47,EGLDElrond,EGLD,"$840,204,509.75",$50.12,"16,763,190 EGLD","$256,103,434.91"
2021-01-25,30,LEOUNUS SED LEO,LEO,"$1,313,698,794.40",$1.3144,"999,498,893 LEO *","$16,143,342.42"
2021-01-25,34,HTHuobi Token,HT,"$1,112,867,994.16",$5.7043,"195,094,192 HT *","$249,790,605.65"
2021-01-25,33,BUSDBinance USD,BUSD,"$1,192,444,418.02",$1.0001,"1,192,325,186 BUSD *","$2,291,877,659.47"
2021-01-25,32,CELCelsius,CEL,"$1,193,179,797.72",$4.9952,"238,863,520 CEL","$11,615,792.83"
2021-01-25,31,MIOTAIOTA,MIOTA,"$1,200,855,810.22",$0.432,"2,779,530,283 MIOTA *","$45,520,330.17"
2021-01-25,25,NEONeo,NEO,"$1,646,632,759.61",$23.34,"70,538,831 NEO *","$708,629,057.10"
2021-01-25,29,MKRMaker,MKR,"$1,365,721,475.40","$1,371.63","995,692 MKR *","$161,037,766.88"
2021-01-25,28,DAIDai,DAI,"$1,572,649,697.78",$1.0004,"1,571,947,682 DAI *","$351,131,613.85"
2021-01-25,27,ATOMCosmos,ATOM,"$1,624,461,154.25",$7.7588,"209,368,991 ATOM *","$557,948,227.87"
2021-01-25,26,CROCrypto.com Coin,CRO,"$1,626,556,154.75",$0.07113,"22,866,666,665 CRO *","$53,919,918.78"
2021-01-25,48,KSMKusama,KSM,"$840,115,639.35",$99.19,"8,470,098 KSM *","$100,635,424.76"
2021-01-25,36,DASHDash,DASH,"$1,046,573,264.31",$105.31,"9,937,637 DASH","$655,837,687.26"
2021-01-25,42,COMPCompound,COMP,"$950,698,664.51",$213.04,"4,462,576 COMP *","$277,243,635.69"
2021-01-25,37,FILFilecoin,FIL,"$1,029,493,864.49",$22.44,"45,883,682 FIL","$196,122,208.08"
2021-01-25,38,REVRevain,REV,"$991,028,439.88",$0.01165,"85,061,485,690 REV *","$6,917,190.43"
2021-01-25,39,SOLSolana,SOL,"$969,025,482.09",$3.7000,"261,900,137 SOL *","$80,055,958.49"
2021-01-25,40,SUSHISushiSwap,SUSHI,"$973,772,147.82",$7.6528,"127,244,443 SUSHI *","$1,017,994,704.26"
2021-01-25,41,ZECZcash,ZEC,"$977,968,738.37",$88.99,"10,989,750 ZEC","$1,173,674,737.74"
2021-01-25,43,AVAXAvalanche,AVAX,"$940,485,903.52",$12.22,"76,937,055 AVAX *","$89,612,475.16"
2021-01-25,44,FTTFTX Token,FTT,"$924,306,594.76",$9.7969,"94,346,958 FTT *","$69,830,181.52"
2021-01-25,45,YFIyearn.finance,YFI,"$882,191,324.64","$29,437.00","29,969 YFI *","$460,418,413.34"
2021-01-25,46,ETCEthereum Classic,ETC,"$873,796,749.15",$7.5124,"116,313,299 ETC","$1,055,845,770.33"
2021-01-25,35,DOGEDogecoin,DOGE,"$1,073,809,065.56",$0.008383,"128,094,794,875 DOGE","$180,820,875.38"
2021-01-25,49,ZILZilliqa,ZIL,"$727,532,735.39",$0.06689,"10,877,033,327 ZIL","$78,083,334.27"
2021-01-25,24,SNXSynthetix,SNX,"$1,789,809,890.92",$15.59,"114,841,533 SNX *","$312,010,179.16"
2021-01-25,51,WAVESWaves,WAVES,"$699,770,298.49",$6.7182,"104,159,932 WAVES *","$103,258,287.95"
2021-01-25,63,ONTOntology,ONT,"$477,983,647.33",$0.5933,"805,646,909 ONT *","$198,543,281.75"
2021-01-25,74,HUSDHUSD,HUSD,"$372,970,171.02",$1.0003,"372,861,947 HUSD *","$202,336,871.25"
2021-01-25,53,GRTThe Graph,GRT,"$661,266,663.55",$0.5309,"1,245,666,867 GRT *","$221,843,901.75"
2021-01-25,54,NEARNEAR Protocol,NEAR,"$650,036,767.08",$2.4548,"264,803,225 NEAR *","$23,760,402.40"
2021-01-25,55,HBARHedera Hashgraph,HBAR,"$636,714,491.11",$0.09171,"6,942,667,373 HBAR *","$73,796,427.32"
2021-01-25,56,CELOCelo,CELO,"$579,984,926.76",$3.1444,"184,447,717 CELO *","$91,695,066.90"
2021-01-25,57,UMAUMA,UMA,"$606,533,177.92",$10.89,"55,681,659 UMA *","$39,229,297.72"
2021-01-25,59,RENBTCrenBTC,RENBTC,"$512,610,750.08","$32,258.38","15,891 RENBTC *","$48,431,106.31"
2021-01-25,60,LRCLoopring,LRC,"$510,091,118.55",$0.4197,"1,215,257,702 LRC *","$111,863,462.85"
2021-01-25,61,RENRen,REN,"$507,583,235.48",$0.5736,"884,917,287 REN *","$107,868,689.78"
2021-01-25,76,BTTBitTorrent,BTT,"$361,025,618.96",$0.0003647,"989,975,376,240 BTT *","$71,083,303.03"
2021-01-25,62,OMGOMG Network,OMG,"$497,442,594.37",$3.5469,"140,245,398 OMG *","$418,566,121.89"
2021-01-25,64,ICXICON,ICX,"$476,379,598.97",$0.8152,"584,337,297 ICX *","$160,906,558.96"
2021-01-25,66,NANONano,NANO,"$423,268,917.16",$3.1765,"133,248,297 NANO *","$48,452,376.55"
2021-01-25,67,LUNATerra,LUNA,"$421,931,809.06",$0.8704,"484,780,190 LUNA *","$21,912,328.50"
2021-01-25,73,RUNETHORChain,RUNE,"$377,005,833.75",$2.3796,"158,432,088 RUNE *","$45,270,068.44"
2021-01-25,68,NEXONexo,NEXO,"$409,761,564.59",$0.7317,"560,000,011 NEXO *","$12,306,823.55"
2021-01-25,69,TUSDTrueUSD,TUSD,"$408,656,728.75",$0.9998,"408,742,477 TUSD *","$111,505,950.04"
2021-01-25,70,ENJEnjin Coin,ENJ,"$393,903,556.38",$0.475,"829,334,633 ENJ *","$203,775,455.26"
2021-01-25,71,CRVCurve DAO Token,CRV,"$400,247,186.25",$2.0125,"198,882,776 CRV *","$264,289,669.51"
2021-01-25,72,ZRX0x,ZRX,"$391,531,080.90",$0.5219,"750,237,563 ZRX *","$86,881,342.20"
2021-01-25,65,BATBasic Attention Token,BAT,"$447,120,768.73",$0.3015,"1,482,798,565 BAT *","$312,987,327.78"
2021-01-25,58,HEDGHedgeTrade,HEDG,"$618,347,855.07",$1.7731,"348,731,468 HEDG *","$226,732.46"
2021-01-25,52,ALGOAlgorand,ALGO,"$684,967,198.43",$0.5582,"1,226,996,801 ALGO *","$277,194,482.55"
2021-01-25,75,ZENHorizen,ZEN,"$370,908,498.29",$34.69,"10,692,413 ZEN","$150,467,187.66"
2021-01-25,89,USTTerraUSD,UST,"$246,395,083.57",$0.9993,"246,562,312 UST","$16,783,952.47"
2021-01-25,79,DGBDigiByte,DGB,"$345,222,571.44",$0.0247,"13,974,655,593 DGB","$16,462,325.50"
2021-01-25,80,RSRReserve Rights,RSR,"$335,162,924.28",$0.03585,"9,349,999,000 RSR *","$187,378,517.24"
2021-01-25,81,QTUMQtum,QTUM,"$321,277,314.96",$3.2923,"97,585,936 QTUM *","$593,345,338.88"
2021-01-25,82,NXMNXM,NXM,"$298,316,927.89",$48.56,"6,143,023 NXM *","$35,551,490.38"
2021-01-25,83,CHSBSwissBorg,CHSB,"$285,985,218.95",$0.3068,"932,271,551 CHSB *","$3,268,272.96"
2021-01-25,85,KNCKyber Network,KNC,"$266,705,248.86",$1.3217,"201,783,161 KNC *","$78,377,188.34"
2021-01-25,86,MANADecentraland,MANA,"$252,821,682.51",$0.1648,"1,534,050,268 MANA *","$95,611,618.56"
2021-01-25,87,OCEANOcean Protocol,OCEAN,"$254,980,687.21",$0.6085,"419,026,837 OCEAN *","$105,773,135.85"
2021-01-25,88,QNTQuant,QNT,"$251,260,073.00",$20.81,"12,072,738 QNT *","$5,832,335.39"
2021-01-25,90,PAXPaxos Standard,PAX,"$244,676,864.04",$0.9989,"244,951,954 PAX *","$165,561,064.58"
2021-01-25,84,IOSTIOST,IOST,"$268,894,762.21",$0.01642,"16,374,175,762 IOST *","$171,961,903.44"
2021-01-25,91,EWTEnergy Web Token,EWT,"$240,951,765.75",$8.0151,"30,062,138 EWT *","$1,256,306.49"
2021-01-25,77,OKBOKB,OKB,"$348,369,938.12",$5.8062,"60,000,000 OKB *","$111,582,563.96"
2021-01-25,100,BANDBand Protocol,BAND,"$183,775,259.18",$8.9673,"20,494,033 BAND *","$220,978,569.18"
2021-01-25,99,BTGBitcoin Gold,BTG,"$190,124,734.11",$10.86,"17,513,924 BTG","$12,550,202.86"
2021-01-25,98,XVGVerge,XVG,"$198,463,549.37",$0.01208,"16,424,729,466 XVG","$14,335,088.23"
2021-01-25,97,REPAugur,REP,"$197,234,245.84",$17.93,"11,000,000 REP *","$16,889,469.59"
2021-01-25,78,STXStacks,STX,"$346,251,793.31",$0.468,"739,781,894 STX","$5,207,560.75"
2021-01-25,95,AMPLAmpleforth,AMPL,"$202,136,923.82",$1.0240,"197,400,544 AMPL *","$33,887,163.50"
2021-01-25,94,SCSiacoin,SC,"$204,949,725.16",$0.004519,"45,350,122,992 SC","$9,583,720.59"
2021-01-25,93,VGXVoyager Token,VGX,"$215,913,478.32",$0.9713,"222,295,208 VGX *","$4,878,136.72"
2021-01-25,92,BTCBBitcoin BEP2,BTCB,"$226,598,251.79","$32,269.60","7,022 BTCB *","$2,094,425.51"
2021-01-25,96,BNTBancor,BNT,"$199,874,656.34",$1.9310,"103,506,720 BNT *","$100,518,460.72"
2021-02-01,10,BCHBitcoin Cash,BCH,"$7,718,642,898.18",$414.02,"18,643,144BCH","$5,447,738,735.85"
2021-02-01,1,BTCBitcoin,BTC,"$624,349,044,409.11","$33,537.18","18,616,625BTC","$61,400,400,660.27"
2021-02-01,2,ETHEthereum,ETH,"$156,750,867,717.36","$1,369.04","114,496,884ETH","$29,210,670,919.95"
2021-02-01,3,USDTTether,USDT,"$26,618,802,807.60",$1.0006,"26,601,641,890USDT*","$117,812,471,778.37"
2021-02-01,4,XRPXRP,XRP,"$16,867,989,811.85",$0.3715,"45,404,028,640XRP*","$34,974,233,953.32"
2021-02-01,5,DOTPolkadot,DOT,"$14,839,696,019.15",$16.38,"906,198,022DOT*","$2,228,986,207.72"
2021-02-01,6,ADACardano,ADA,"$12,508,252,625.67",$0.402,"31,112,484,646ADA","$3,838,085,988.72"
2021-02-01,7,LINKChainlink,LINK,"$9,227,433,045.35",$22.84,"404,009,556LINK*","$2,422,414,492.54"
2021-02-01,8,LTCLitecoin,LTC,"$8,761,704,258.91",$131.95,"66,400,727LTC","$5,607,159,827.99"
2021-02-01,9,BNBBinance Coin,BNB,"$7,975,081,034.01",$51.61,"154,532,785BNB*","$1,256,933,735.33"
2021-02-01,23,THETATHETA,THETA,"$2,035,981,688.10",$2.0360,"1,000,000,000 THETA *","$99,952,997.53"
2021-02-01,11,XLMStellar,XLM,"$7,167,741,271.19",$0.3218,"22,271,500,057XLM*","$3,711,837,884.54"
2021-02-01,14,DOGEDogecoin,DOGE,"$4,470,660,188.63",$0.03487,"128,192,153,967DOGE","$6,319,224,026.18"
2021-02-01,15,WBTCWrapped Bitcoin,WBTC,"$3,942,142,013.29","$33,702.03","116,970WBTC*","$212,151,449.82"
2021-02-01,16,AAVEAave,AAVE,"$3,643,317,247.54",$295.66,"12,322,604AAVE*","$639,510,002.09"
2021-02-01,17,BSVBitcoin SV,BSV,"$3,331,497,953.19",$178.72,"18,641,089BSV","$928,293,220.74"
2021-02-01,18,EOSEOS,EOS,"$2,907,243,091.73",$3.0597,"950,181,578EOS*","$6,293,241,599.41"
2021-02-01,19,XMRMonero,XMR,"$2,562,614,382.80",$143.74,"17,828,743XMR","$988,331,547.50"
2021-02-01,20,XEMNEM,XEM,"$2,376,524,006.96",$0.2641,"8,999,999,999XEM*","$214,472,351.46"
2021-02-01,21,TRXTRON,TRX,"$2,359,548,093.56",$0.03293,"71,659,657,369 TRX *","$1,907,823,432.27"
2021-02-01,22,XTZTezos,XTZ,"$2,207,605,351.22",$2.9101,"758,591,850 XTZ *","$345,351,607.58"
2021-02-01,24,SNXSynthetix,SNX,"$2,014,885,576.99",$17.54,"114,841,533 SNX *","$218,756,091.72"
2021-02-01,12,UNIUniswap,UNI,"$5,907,917,256.90",$20.42,"289,381,467UNI*","$2,217,716,965.97"
2021-02-01,13,USDCUSD Coin,USDC,"$5,830,863,846.96",$0.9999,"5,831,178,504USDC*","$1,456,048,771.78"
2021-02-01,38,CELCelsius,CEL,"$1,135,903,212.85",$4.7554,"238,863,520 CEL","$5,806,168.68"
2021-02-01,25,ATOMCosmos,ATOM,"$1,931,864,811.47",$9.2114,"209,725,102 ATOM *","$646,040,739.20"
2021-02-01,37,MIOTAIOTA,MIOTA,"$1,149,865,433.52",$0.4137,"2,779,530,283 MIOTA *","$46,488,076.58"
2021-02-01,28,DAIDai,DAI,"$1,664,001,917.75",$1.0008,"1,662,674,944 DAI *","$226,213,887.32"
2021-02-01,29,COMPCompound,COMP,"$1,672,508,212.03",$364.87,"4,583,864 COMP *","$480,603,112.20"
2021-02-01,30,NEONeo,NEO,"$1,631,240,863.18",$23.13,"70,538,831 NEO *","$837,062,061.74"
2021-02-01,31,MKRMaker,MKR,"$1,468,336,484.03","$1,474.69","995,692 MKR *","$150,223,773.98"
2021-02-01,32,BUSDBinance USD,BUSD,"$1,417,009,380.33",$1.0001,"1,416,867,694 BUSD *","$2,259,177,222.32"
2021-02-01,33,CROCrypto.com Coin,CRO,"$1,405,568,304.69",$0.06116,"22,981,735,158 CRO *","$149,352,843.29"
2021-02-01,34,HTHuobi Token,HT,"$1,328,277,082.30",$6.8084,"195,094,192 HT *","$311,340,854.31"
2021-02-01,35,LEOUNUS SED LEO,LEO,"$1,304,244,051.47",$1.3049,"999,498,893 LEO *","$17,235,041.56"
2021-02-01,36,SOLSolana,SOL,"$1,207,779,152.91",$4.6116,"261,900,137 SOL *","$39,361,628.64"
2021-02-01,26,VETVeChain,VET,"$1,887,930,439.29",$0.02935,"64,315,576,989 VET *","$508,824,739.80"
2021-02-01,27,SUSHISushiSwap,SUSHI,"$1,649,923,220.17",$12.97,"127,244,443 SUSHI *","$1,264,928,626.01"
2021-02-01,49,LUNATerra,LUNA,"$867,662,035.85",$1.7924,"484,090,453 LUNA *","$183,865,495.15"
2021-02-01,39,FTTFTX Token,FTT,"$1,120,018,566.63",$11.87,"94,346,958 FTT *","$21,794,122.87"
2021-02-01,40,EGLDElrond,EGLD,"$1,115,563,708.98",$66.18,"16,855,682 EGLD","$143,032,513.41"
2021-02-01,41,FILFilecoin,FIL,"$1,075,903,996.21",$22.61,"47,586,279 FIL","$443,348,505.47"
2021-02-01,42,DASHDash,DASH,"$1,031,712,913.57",$103.65,"9,953,772 DASH","$509,556,195.05"
2021-02-01,43,AVAXAvalanche,AVAX,"$1,017,705,702.85",$13.23,"76,937,055 AVAX *","$149,280,612.03"
2021-02-01,44,REVRevain,REV,"$991,994,714.56",$0.01166,"85,061,485,690 REV *","$6,087,406.77"
2021-02-01,45,ZECZcash,ZEC,"$971,335,222.22",$87.98,"11,039,881 ZEC","$669,014,661.69"
2021-02-01,46,GRTThe Graph,GRT,"$975,757,474.81",$0.7833,"1,245,666,867 GRT *","$610,329,039.49"
2021-02-01,47,YFIyearn.finance,YFI,"$927,686,535.55","$30,955.09","29,969 YFI *","$308,013,218.31"
2021-02-01,48,ETCEthereum Classic,ETC,"$873,949,553.62",$7.5138,"116,313,299 ETC","$867,354,237.70"
2021-02-01,50,KSMKusama,KSM,"$853,977,808.94",$100.82,"8,470,098 KSM *","$90,168,754.62"
2021-02-01,51,DCRDecred,DCR,"$839,552,700.26",$66.88,"12,554,056 DCR","$15,123,339.75"
2021-02-01,89,XVGVerge,XVG,"$293,096,709.76",$0.01784,"16,426,701,066 XVG","$40,556,915.02"
